artist_name,album_release_year,album_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key_name,mode_name,duration_ms,explicit,artist_genre,artist_popularity,artist_followers
Mac Ayres,2019,Juicebox,Shadows,0.371,0.506,4,-8.913,0,0.281,0.567,9.85e-6,0.0696,0.188,81.252,E,minor,189152,TRUE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,I Just Need Love,0.814,0.686,5,-4.549,0,0.0986,0.199,1.88e-6,0.0568,0.798,115.251,F,minor,264504,TRUE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Where Do We Go from Here?,0.756,0.618,7,-4.732,1,0.36,0.4,5.34e-6,0.716,0.794,93.731,G,major,64224,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Get Away,0.676,0.672,6,-4.557,1,0.07,0.287,3.67e-5,0.103,0.322,87.687,F#,major,308825,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Summertime - Live,0.382,0.595,11,-7.52,0,0.0633,0.234,0,0.097,0.179,119.838,B,minor,214628,TRUE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Jumping Off the Moon,0.626,0.686,0,-5.488,0,0.125,0.161,5.65e-5,0.586,0.482,80.594,C,minor,288888,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Walking Home,0.714,0.582,11,-7.723,0,0.189,0.706,0,0.102,0.455,136.536,B,minor,228183,TRUE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Shit Covered in Gold,0.571,0.432,5,-8.271,1,0.255,0.884,4.52e-6,0.171,0.333,73.38,F,major,178261,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Saving,0.445,0.595,11,-6.525,0,0.0882,0.523,0,0.353,0.446,163.806,B,minor,222288,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Caught Up,0.85,0.612,10,-4.556,0,0.237,0.154,1.88e-4,0.108,0.582,113.385,A#,minor,198173,TRUE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Fears,0.702,0.387,7,-10.764,1,0.331,0.573,0,0.159,0.274,79.17,G,major,142512,TRUE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Smiley Boy - Live,0.664,0.242,4,-9.525,1,0.0649,0.754,0,0.154,0.28,114.471,E,major,226349,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Come Thru,0.69,0.738,0,-8.14,1,0.0911,0.0409,1.9e-4,0.0894,0.64,81.08,C,major,119952,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Better,0.825,0.548,9,-6.688,1,0.0715,0.65,2.25e-4,0.0764,0.814,96.502,A,major,245328,TRUE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2019,Juicebox,Something More,0.583,0.59,7,-7.506,1,0.0902,0.12,0,0.167,0.702,92.354,G,major,303048,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,Next to You,0.443,0.332,5,-13.673,0,0.299,0.442,3.14e-4,0.114,0.0689,87.839,F,minor,137000,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,Roses,0.596,0.382,2,-10.832,0,0.0527,0.703,0.0525,0.122,0.276,80.371,D,minor,272500,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,Under,0.732,0.366,3,-8.601,0,0.0568,0.568,5.93e-4,0.194,0.544,85.909,D#,minor,225866,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,Soon,0.318,0.0396,3,-18.997,1,0.0309,0.984,0.974,0.129,0.053900000000000003,71.613,D#,major,59288,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,Get to You Again,0.499,0.429,3,-10.288,1,0.0495,0.199,3.11e-4,0.334,0.277,117.751,D#,major,267450,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,I've Always Been,0.787,0.38,1,-11.113,0,0.267,0.664,0.00403,0.357,0.453,71.072,C#,minor,114929,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,Waiting,0.732,0.471,0,-8.978,0,0.0436,0.523,3.44e-6,0.111,0.382,95.223,C,minor,307544,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,Pickled Ginger,0.492,0.347,1,-12.875,1,0.0764,0.784,0.00284,0.174,0.284,60.865,C#,major,151432,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,Something to Feel,0.754,0.525,3,-10.004,1,0.0897,0.874,1.95e-5,0.117,0.57,72.276,D#,major,213535,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,This Bag,0.639,0.15,8,-13.881,1,0.106,0.79,2.85e-6,0.116,0.328,116.123,G#,major,132000,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2018,Something to Feel,Stay,0.679,0.27,2,-10.649,1,0.0454,0.589,0,0.0621,0.415,120.608,D,major,268656,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2017,Drive Slow,Intro,0.808,0.402,10,-8.637,0,0.132,0.671,0.189,0.124,0.389,89.886,A#,minor,44721,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2017,Drive Slow,Calvin's Joint,0.676,0.656,8,-7.653,1,0.211,0.825,0.0119,0.118,0.283,94.383,G#,major,226298,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2017,Drive Slow,The Devil's in the Details,0.708,0.507,6,-8.876,0,0.0549,0.117,5.47e-4,0.101,0.543,76.757,F#,minor,177517,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2017,Drive Slow,Slow Down,0.729,0.338,5,-12.816,1,0.116,0.892,2.95e-4,0.118,0.184,119.345,F,major,234595,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2017,Drive Slow,Should We Take The Van?,0.706,0.799,4,-8.783,0,0.278,0.529,9.82e-4,0.275,0.665,81.175,E,minor,134113,TRUE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2017,Drive Slow,Show Me,0.607,0.471,11,-9.612,1,0.0465,0.742,0.0201,0.16,0.455,171.704,B,major,200453,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2017,Drive Slow,Lonely,0.698,0.353,9,-13.759,1,0.229,0.643,0.0114,0.11,0.356,81.168,A,major,259709,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2017,Drive Slow,Easy,0.722,0.282,5,-7.484,1,0.106,0.373,0.00557,0.147,0.217,91.367,F,major,314357,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Mac Ayres,2017,Drive Slow,Change Ya Mind,0.321,0.166,0,-12.207,1,0.0336,0.958,0.00138,0.15,0.146,129.052,C,major,273941,FALSE,"c(""alternative r&b"", ""chill r&b"", ""indie r&b"", ""indie soul"", ""pop"", ""r&b"")",66,381335
Toosii,2020,Poetic Pain,Sinners Prayer,0.779,0.343,10,-13.305,0,0.4,0.0715,0,0.164,0.298,90.458,A#,minor,197530,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Walking Again,0.604,0.42,1,-10.027,0,0.445,0.0947,1.64e-6,0.145,0.458,102.742,C#,minor,226906,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Floating,0.8,0.424,0,-11.7,0,0.304,0.0356,1.24e-5,0.116,0.596,161.997,C,minor,191560,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Right Now,0.799,0.441,11,-10.629,0,0.357,0.00771,0,0.269,0.353,138.082,B,minor,194173,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Euphoria,0.79,0.58,3,-6.872,0,0.124,0.253,0,0.222,0.36,89.979,D#,minor,173042,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Sapiosexual,0.646,0.429,7,-8.586,1,0.456,0.0459,0,0.101,0.377,127.011,G,major,198095,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Friend Zone,0.816,0.474,10,-12.144,0,0.182,0.161,5.55e-6,0.128,0.322,90.489,A#,minor,189755,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Blitz,0.625,0.605,8,-8.848,1,0.359,0.507,0,0.138,0.549,171.767,G#,major,161882,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Nightmares (feat. Lil Durk),0.773,0.519,11,-11.286,1,0.304,0.0398,0,0.0484,0.506,149.941,B,major,241667,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Psalm 51,0.599,0.724,8,-6.741,0,0.265,0.17,0,0.0715,0.528,91.807,G#,minor,186810,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Don’t Tell,0.831,0.585,1,-8.144,1,0.173,0.0355,0,0.273,0.391,108.038,C#,major,213406,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Calls,0.876,0.399,10,-10.788,1,0.177,0.0895,0,0.0766,0.47,116.908,A#,major,163190,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Poetic Pain,0.785,0.632,8,-6.448,0,0.234,0.0312,0,0.11,0.334,73.534,G#,minor,205657,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Love Cycle (with Summer Walker),0.774,0.451,6,-8.942,0,0.239,0.0533,0,0.078,0.429,126.955,F#,minor,215405,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,No Lies,0.782,0.513,10,-9.374,0,0.333,0.0816,0,0.12,0.472,75.982,A#,minor,170754,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Telly Telly,0.91,0.356,5,-10.959,1,0.469,0.07,0,0.123,0.273,114.977,F,major,198951,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Witchcraft,0.6,0.562,1,-10.223,1,0.312,0.135,0,0.155,0.5,79.968,C#,major,210000,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Sinners Prayer,0.804,0.354,10,-13.433,0,0.368,0.0592,0,0.171,0.253,90.497,A#,minor,197530,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Walking Again,0.53,0.415,1,-9.895,0,0.458,0.118,1.85e-6,0.143,0.482,68.439,C#,minor,226906,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Floating,0.811,0.426,0,-11.554,0,0.308,0.0313,1.66e-5,0.119,0.578,161.899,C,minor,191560,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Right Now,0.813,0.443,11,-10.464,0,0.394,0.00979,0,0.269,0.317,138.025,B,minor,194173,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Euphoria,0.751,0.602,3,-6.712,0,0.229,0.144,0,0.143,0.357,90.022,D#,minor,173042,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Sapiosexual,0.645,0.441,7,-8.455,1,0.452,0.0554,0,0.114,0.382,126.939,G,major,198095,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Friend Zone,0.56,0.492,1,-12.135,1,0.285,0.144,2.05e-5,0.132,0.336,89.277,C#,major,189755,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Blitz,0.635,0.634,8,-8.716,1,0.349,0.538,0,0.144,0.497,171.672,G#,major,161882,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Nightmares,0.785,0.518,11,-11.131,1,0.302,0.036,0,0.0474,0.501,149.839,B,major,241667,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Psalm 51,0.738,0.723,8,-6.579,0,0.166,0.143,0,0.0617,0.543,92.495,G#,minor,186810,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Don't Tell,0.842,0.609,1,-8.018,1,0.166,0.0316,0,0.249,0.328,108.025,C#,major,213406,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Calls,0.888,0.393,10,-10.644,1,0.227,0.0941,0,0.0742,0.473,116.922,A#,major,163190,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Poetic Pain,0.792,0.622,8,-6.373,0,0.268,0.024,0,0.11,0.242,73.576,G#,minor,205657,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Love Cycle,0.769,0.457,6,-8.887,0,0.294,0.0516,0,0.0773,0.424,127.149,F#,minor,215405,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,No Lies,0.791,0.535,10,-9.416,0,0.327,0.0761,0,0.108,0.488,75.991,A#,minor,170754,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Telly Telly,0.89,0.355,10,-10.874,1,0.435,0.0717,0,0.123,0.254,114.958,A#,major,198951,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Poetic Pain,Witchcraft,0.71,0.572,1,-10.054,1,0.21,0.152,0,0.142,0.54,80.047,C#,major,210000,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Why You Think,0.425,0.6,2,-7.619,1,0.393,0.184,0,0.445,0.274,68.845,D,major,119977,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Sky Red,0.732,0.429,1,-10.909,1,0.16,0.0687,0,0.276,0.536,122.078,C#,major,224304,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Truth Be Told,0.816,0.45,1,-11.571,0,0.448,0.0867,0,0.126,0.425,83.507,C#,minor,160589,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Red Lights,0.611,0.693,8,-6.363,1,0.256,0.0049,0,0.0962,0.447,150.918,G#,major,153569,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Back From The Dead,0.79,0.426,6,-12.537,1,0.182,0.0285,0,0.0754,0.264,121.928,F#,major,162969,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Pain Killers,0.777,0.671,2,-9.209,1,0.0694,2.97e-4,0,0.0292,0.209,113.291,D,major,176448,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Mercedez,0.516,0.661,2,-9.753,0,0.334,0.19,0,0.0944,0.375,85.724,D,minor,141862,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Love Cycle,0.831,0.378,6,-12.413,0,0.347,0.00902,0,0.0833,0.498,127.077,F#,minor,217222,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Patek Water,0.766,0.562,7,-9.309,1,0.185,0.0023,0,0.207,0.282,111.383,G,major,137485,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Down To Ride,0.532,0.495,0,-9.867,0,0.412,0.0229,0,0.127,0.276,180.041,C,minor,192632,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Choir Music,0.801,0.456,7,-12.016,1,0.414,0.0114,0,0.183,0.5,136.961,G,major,201595,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Not Easy,0.545,0.53,9,-8.104,1,0.203,0.0159,1.09e-6,0.218,0.248,109.933,A,major,164142,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Other Side,0.566,0.419,5,-12.049,0,0.36,0.00103,0,0.108,0.216,77.638,F,minor,159219,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Why You Think,0.519,0.588,6,-7.506,0,0.207,0.262,0,0.411,0.271,108.742,F#,minor,120140,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Sky Red,0.458,0.435,8,-10.682,0,0.253,0.126,0,0.31,0.455,81.452,G#,minor,224536,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Truth Be Told,0.834,0.426,1,-11.437,0,0.37,0.0127,0,0.109,0.394,83.528,C#,minor,161216,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Red Lights,0.659,0.647,8,-6.593,1,0.244,0.00439,0,0.0987,0.505,150.919,G#,major,153025,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Back From The Dead,0.817,0.434,11,-12.624,1,0.225,0.0361,0,0.0823,0.292,122.011,B,major,163166,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Pain Killers,0.555,0.691,2,-8.689,1,0.151,4.89e-4,0,0.0371,0.16,130.033,D,major,176262,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Mercedez,0.592,0.71,2,-7.86,0,0.401,0.197,0,0.084,0.364,121.633,D,minor,142825,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Love Cycle,0.825,0.329,6,-13.792,0,0.348,0.0144,0,0.0795,0.436,127.027,F#,minor,215574,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Patek Water,0.765,0.561,7,-9.163,1,0.153,0.00474,0,0.167,0.298,111.311,G,major,138274,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Down To Ride,0.61,0.493,0,-10.602,0,0.352,0.0254,0,0.127,0.256,119.903,C,minor,181487,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Choir Music,0.806,0.457,7,-12.014,1,0.431,0.0149,0,0.118,0.47,136.974,G,major,201618,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Not Easy,0.752,0.519,1,-8.881,0,0.0407,0.0154,0.0366,0.154,0.427,109.974,C#,minor,164047,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2020,Platinum Heart,Other Side,0.595,0.429,5,-12.079,0,0.358,0.0014,0,0.108,0.212,77.548,F,minor,159219,FALSE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Who Dat,0.533,0.607,10,-8.745,0,0.223,0.205,0,0.0947,0.631,142.924,A#,minor,214872,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Turmoil,0.462,0.563,4,-9.19,0,0.29,0.0015,0,0.347,0.36,161.742,E,minor,201534,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Leah,0.505,0.669,7,-7.808,0,0.201,0.0603,0,0.304,0.216,153.882,G,minor,229851,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,4ourty,0.721,0.461,1,-12.374,0,0.171,0.0866,0,0.0596,0.445,147.984,C#,minor,220865,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,"Leah, Pt. 2",0.413,0.58,8,-8.563,0,0.286,0.137,0,0.222,0.358,75.944,G#,minor,195422,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Pesos,0.571,0.563,9,-8.613,1,0.208,0.152,0,0.691,0.431,120.021,A,major,241763,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Wicked Feelings,0.619,0.563,0,-10.974,1,0.0365,0.434,0.00167,0.129,0.148,142.913,C,major,159503,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Opps,0.728,0.607,5,-7.925,0,0.148,0.0124,0,0.0949,0.402,155.086,F,minor,202788,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Life Of Crime,0.506,0.562,2,-10.554,1,0.302,0.0208,0,0.0713,0.132,138.655,D,major,209580,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Russian Roulette,0.423,0.72,10,-7.039,1,0.283,0.198,0,0.117,0.643,88.188,A#,major,231885,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Who Dat,0.7,0.596,3,-8.832,0,0.215,0.257,0,0.0952,0.717,142.797,D#,minor,215520,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Turmoil,0.578,0.565,4,-9.183,0,0.289,0.00174,0,0.32,0.369,161.983,E,minor,201534,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Leah,0.554,0.673,7,-7.8,0,0.202,0.0601,0,0.285,0.203,76.804,G,minor,229851,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,4ourty,0.72,0.463,1,-12.411,0,0.192,0.0833,0,0.0526,0.447,147.965,C#,minor,220865,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,"Leah, Pt. 2",0.418,0.586,8,-8.53,0,0.28,0.128,0,0.207,0.378,79.491,G#,minor,195422,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Pesos,0.474,0.565,9,-8.608,1,0.286,0.146,0,0.702,0.459,169.937,A,major,241763,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Wicked Feelings,0.616,0.577,0,-10.983,1,0.0381,0.438,0.00503,0.132,0.136,142.97,C,major,159503,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Opps,0.735,0.615,5,-7.91,0,0.137,0.0118,0,0.0979,0.404,155.087,F,minor,202788,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Life of Crime,0.508,0.563,4,-10.562,0,0.309,0.0206,0,0.0809,0.13,138.243,E,minor,209580,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2019,Who Dat,Russian Roulette,0.613,0.616,10,-6.395,1,0.198,0.228,0,0.111,0.572,82.343,A#,major,231072,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2017,Why Not Now,For the Family,0.393,0.566,8,-10.555,1,0.103,0.0592,0,0.132,0.264,142.881,G#,major,206942,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2017,Why Not Now,On My Ass,0.502,0.579,5,-11.615,1,0.21,0.00947,0,0.132,0.414,64.343,F,major,208953,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2017,Why Not Now,My City,0.525,0.636,7,-9.1,1,0.102,0.117,0,0.146,0.459,140.768,G,major,194638,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2017,Why Not Now,Pain,0.381,0.57,10,-10.824,0,0.287,0.075,0,0.562,0.491,66.898,A#,minor,248189,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2017,Why Not Now,Made For,0.44,0.564,1,-9.358,1,0.085,0.00864,0,0.143,0.212,93.503,C#,major,214386,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2017,Why Not Now,On Me,0.666,0.512,5,-9.295,0,0.0714,0.0437,0,0.0918,0.354,150.099,F,minor,159634,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
Toosii,2017,Why Not Now,Paparazzi,0.576,0.578,10,-9.465,1,0.255,0.121,0,0.16,0.46,142.766,A#,major,218644,TRUE,"c(""north carolina hip hop"", ""pop r&b"")",70,289604
